50810100,40201,20150204,07,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,8,15,1,-3.4,0,0
50810100,40201,20150204,08,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,16,16,1,-2,0,0
50810100,40201,20150204,09,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,16,15,0,1.7,0,0
50810100,40201,20150204,10,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,16,1,4.3,0,0
50810100,40201,20150204,11,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,12,16,1,6.3,0,0
50810100,40201,20150204,12,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,20,01,1,7.3,0,0
50810100,40201,20150204,13,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,12,03,2,8,0,0
50810100,40201,20150204,14,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,12,05,3,7.7,0,0
50810100,40201,20150204,15,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,24,04,3,6.6,0,0
50810100,40201,20150204,16,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,16,04,3,5.8,0,0
50810100,40201,20150204,17,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,32,04,3,4.8,0,0
50810100,40201,20150204,18,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,24,04,2,4.3,0,0
50810100,40201,20150204,19,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,12,03,1,3.8,0,0
50810100,40201,20150204,20,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,28,05,1,3.7,0,0
50810100,40201,20150204,21,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,8,16,1,1.5,0,0
50810100,40201,20150204,22,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,15,1,1.4,0,0
50810100,40201,20150204,23,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,16,1,.6,0,0
50810100,40201,20150204,24,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,15,1,.3,0,0
50810100,40201,20150205,01,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,15,1,.2,0,0
50810100,40201,20150205,02,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,8,15,1,-.4,0,0
50810100,40201,20150205,03,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,8,16,1,-.6,0,0
50810100,40201,20150205,04,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,8,16,1,-.9,0,0
50810100,40201,20150205,05,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,16,1,-1,0,0
50810100,40201,20150205,06,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,15,1,-.6,0,0
50810100,40201,20150205,07,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,16,1,-.1,0,0
50810100,40201,20150205,08,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,16,1,.8,0,0
50810100,40201,20150205,09,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,28,12,1,1.5,0,0
50810100,40201,20150205,10,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,16,14,0,2.2,0,0
50810100,40201,20150205,11,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,16,2,2.7,0,0
50810100,40201,20150205,12,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,02,3,3,0,0
50810100,40201,20150205,13,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,02,3,3.3,0,0
50810100,40201,20150205,14,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,01,4,3,0,0
50810100,40201,20150205,15,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,01,3,2.6,0,0
